email,label
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I'm Henry from FutureAI. We are a Data Scientist firm specializing in machine learning. Would you like to hear more?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi, I'm David from TechCorp. We are a Product Manager firm specializing in customer retention. Would you like to hear more?",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I'm Jack from NextGen. We are a Software Engineer firm specializing in customer retention. Would you like to hear more?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi, I'm Charlie from FutureAI. We are a Product Manager firm specializing in Blockchain. Would you like to hear more?",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi, I'm Grace from DataSystems. We are a Data Scientist firm specializing in artificial intelligence. Would you like to hear more?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I'm David from NextGen. We are a Data Scientist firm specializing in artificial intelligence. Would you like to hear more?",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I'm David from FutureAI. We are a Marketing Lead firm specializing in machine learning. Would you like to hear more?",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hi, I'm Frank from SmartLogic. We are a Software Engineer firm specializing in Big Data. Would you like to hear more?",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I'm David from InnovaSoft. We are a Data Scientist firm specializing in artificial intelligence. Would you like to hear more?",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi, I'm Ivy from InnovaSoft. We are a Data Scientist firm specializing in customer retention. Would you like to hear more?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I'm Ivy from DataSystems. We are a HR Manager firm specializing in SEO strategy. Would you like to hear more?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I'm David from TechCorp. We are a Data Scientist firm specializing in customer retention. Would you like to hear more?",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hi, I'm Frank from FutureAI. We are a Product Manager firm specializing in customer retention. Would you like to hear more?",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hi, I'm David from NextGen. We are a Software Engineer firm specializing in cloud computing. Would you like to hear more?",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",1
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hi, I'm Charlie from NextGen. We are a Marketing Lead firm specializing in customer retention. Would you like to hear more?",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hi, I'm Charlie from FutureAI. We are a Product Manager firm specializing in Blockchain. Would you like to hear more?",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Dear Sir/Madam, I am writing to inquire about the vacant {role} position. I have 5 years of experience in {topic}.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",0
"Hi, I'm Jack from DataSystems. We are a HR Manager firm specializing in Big Data. Would you like to hear more?",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hello, I have a question about your product. Does it support multi-user access? Please let me know when you can.",1
"Hello, I saw your website and wanted to reach out. We offer SEO services that can help you rank higher on Google.",0
"Hi, I'm Alice from InnovaSoft. We are a Software Engineer firm specializing in Blockchain. Would you like to hear more?",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",1
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",0
"Hello, we are a marketing agency looking for new clients. Are you interested in growing your business? Let us know.",1
"Hi, I am interested in your services. Can you send me a brochure and pricing details? Thanks.",0
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi, I'm Ivy from TechCorp. We are a Marketing Lead firm specializing in customer retention. Would you like to hear more?",1
"To whom it may concern, I am applying for the position at your company. My resume is attached. Best regards.",0
"Hi team, just following up on our previous email. Have you had a chance to look at our proposal yet?",0
